국가,연도,자동차_생산량
콜롬비아,2003,65570.86880519897
에콰도르,2003,312.0
베네수엘라,2003,19033.0
오스트리아,2003,21006.0
벨기에,2003,112681.0
체코,2003,7107.0
핀란드,2003,4332.0
프랑스,2003,399737.0
독일,2003,361226.0
헝가리,2003,3778.0
이탈리아,2003,295177.0
네덜란드,2003,52201.0
폴란드,2003,28929.0
포르투갈,2003,73785.0
루마니아,2003,19546.0
러시아,2003,271129.0
슬로바키아,2003,187.0
슬로베니아,2003,118690.97200975752
스페인,2003,630452.0
스웨덴,2003,50688.0
우크라이나,2003,1241.0
영국,2003,188871.0
이집트,2003,13293.0
모로코,2003,13155.0
나이지리아,2003,1309.0
남아프리카공화국,2003,130086.0
오스트레일리아,2003,42341.0
세계,2002,59665814.0
아시아,2002,2272788.3752740202
대한민국,2002,3147584.0
아제르바이잔,2002,2150.4868924413186
중국,2002,3251225.0
인도,2002,927806.0
인도네시아,2002,299262.0
이란,2002,532345.0
일본,2002,10257309.0
카자흐스탄,2002,61123.43757990165
말레이시아,2002,456822.0
미얀마,2002,2744.8118764982823
파키스탄,2002,62469.0
필리핀,2002,80832.0
대만,2002,333699.0
태국,2002,584951.0
튀르키예,2002,346565.0
우즈베키스탄,2002,47500.0
베트남,2002,44933.0
북아메리카,2002,2090177.956591661
캐나다,2002,2633301.0
멕시코,2002,1804670.0
미국,2002,12279582.0
남아메리카,2002,2130102.9841638124
아르헨티나,2002,159356.0
브라질,2002,1792660.0
칠레,2002,20136.0
콜롬비아,2002,56066.0
에콰도르,2002,21203.0
베네수엘라,2002,82805.0
유럽,2002,2303911.6116635725
오스트리아,2002,152619.0
벨라루스,2002,22122.91626045368
벨기에,2002,1057201.0
체코,2002,448477.0
핀란드,2002,41448.0
프랑스,2002,3375818.0
독일,2002,5469309.0
헝가리,2002,141513.0
이탈리아,2002,1427081.0
네덜란드,2002,211879.0
폴란드,2002,333659.0
포르투갈,2002,250832.0
루마니아,2002,79456.0
러시아,2002,1221619.0
슬로바키아,2002,225718.0
슬로베니아,2002,126661.0
스페인,2002,2855239.0
스웨덴,2002,271251.0
우크라이나,2002,53823.0
영국,2002,1821201.0
세르비아,2002,18216.76447053794
아프리카,2002,2449370.8315492105
알제리,2002,2352.009430812797
보츠와나,2002,1696.8850801751548
이집트,2002,43490.0
모로코,2002,31045.0
나이지리아,2002,9269.0
남아프리카공화국,2002,404441.0
오세아니아,2002,2279028.283167462
오스트레일리아,2002,340466.0
세계,2002,41503204.0
대한민국,2002,2651273.0
중국,2002,1090820.0
인도,2002,571877.0
인도네시아,2002,24006.0
이란,2002,481690.0
일본,2002,8618348.0
말레이시아,2002,380050.0
파키스탄,2002,47611.0
필리핀,2002,25242.0
대만,2002,231506.0
태국,2002,169321.0
튀르키예,2002,204198.0
베트남,2002,4800.0
캐나다,2002,1369042.0
멕시코,2002,960097.0
미국,2002,5018777.0
아르헨티나,2002,111299.0
브라질,2002,1521431.0
칠레,2002,7484.0
콜롬비아,2002,44285.0
에콰도르,2002,13775.0
베네수엘라,2002,61546.0
오스트리아,2002,132768.0
벨기에,2002,936903.0
체코,2002,441312.0
핀란드,2002,41055.0
프랑스,2002,3008648.0
독일,2002,5123238.0
헝가리,2002,138239.0
이탈리아,2002,1125769.0
네덜란드,2002,182368.0
폴란드,2002,298228.0
포르투갈,2002,182573.0
루마니아,2002,65266.0
러시아,2002,980061.0
슬로바키아,2002,225442.0
스페인,2002,2266902.0
스웨덴,2002,237975.0
우크라이나,2002,50393.0
영국,2002,1629934.0
이집트,2002,27900.0
모로코,2002,17200.0
나이지리아,2002,8000.0
남아프리카공화국,2002,276499.0
오스트레일리아,2002,306867.0
세계,2002,18162610.0
대한민국,2002,496311.0
중국,2002,2160405.0
인도,2002,355929.0
인도네시아,2002,275256.0
이란,2002,50655.0
일본,2002,1638961.0
말레이시아,2002,76772.0
파키스탄,2002,14858.0
필리핀,2002,55590.0
대만,2002,102193.0
태국,2002,415630.0
튀르키예,2002,142367.0
우즈베키스탄,2002,130716.79153690119
베트남,2002,40133.0
캐나다,2002,1264259.0
멕시코,2002,844573.0
미국,2002,7260805.0
아르헨티나,2002,48057.0
브라질,2002,271229.0
칠레,2002,12652.0
콜롬비아,2002,11781.0
에콰도르,2002,7428.0
베네수엘라,2002,21259.0
오스트리아,2002,19851.0
벨기에,2002,120298.0
체코,2002,7165.0
핀란드,2002,393.0
프랑스,2002,367170.0
독일,2002,346071.0
헝가리,2002,3274.0
이탈리아,2002,301312.0
네덜란드,2002,29511.0
폴란드,2002,35431.0
포르투갈,2002,68259.0
루마니아,2002,14190.0
러시아,2002,241558.0
슬로바키아,2002,276.0
슬로베니아,2002,118690.97200975752
스페인,2002,588337.0
스웨덴,2002,33276.0
우크라이나,2002,3430.0
영국,2002,191267.0
이집트,2002,15590.0
모로코,2002,13845.0
나이지리아,2002,1269.0
남아프리카공화국,2002,127942.0
오스트레일리아,2002,33599.0
세계,2001,57004607.0
아시아,2001,2272788.3752740202
대한민국,2001,2946329.0
아제르바이잔,2001,2150.4868924413186
중국,2001,2334440.0
인도,2001,824936.0
인도네시아,2001,279187.0
이란,2001,295837.0
일본,2001,9777191.0
카자흐스탄,2001,61123.43757990165
말레이시아,2001,428701.0
미얀마,2001,2744.8118764982823
파키스탄,2001,50762.0
필리핀,2001,65854.0
대만,2001,271704.0
태국,2001,459283.0
튀르키예,2001,270685.0
우즈베키스탄,2001,51400.0
베트남,2001,10673.0
북아메리카,2001,2090177.956591661
캐나다,2001,2532363.0
멕시코,2001,1857114.0
미국,2001,11424689.0
남아메리카,2001,2130102.9841638124
아르헨티나,2001,235577.0
브라질,2001,1817116.0
칠레,2001,14903.0
콜롬비아,2001,39314.0
에콰도르,2001,17518.0
베네수엘라,2001,136771.0
유럽,2001,2303911.6116635725
오스트리아,2001,155403.0
벨라루스,2001,22122.91626045368
벨기에,2001,1187257.0
체코,2001,466441.0
핀란드,2001,42320.0
프랑스,2001,3386412.0
독일,2001,5691677.0
헝가리,2001,144313.0
이탈리아,2001,1579696.0
네덜란드,2001,220587.0
폴란드,2001,395060.0
포르투갈,2001,239719.0
루마니아,2001,68761.0
러시아,2001,1253808.0
슬로바키아,2001,182003.0
슬로베니아,2001,116082.0
스페인,2001,2849888.0
스웨덴,2001,302731.0
우크라이나,2001,33591.0
영국,2001,1685238.0
세르비아,2001,18216.76447053794
아프리카,2001,2449370.8315492105
알제리,2001,2352.009430812797
보츠와나,2001,1608.0
이집트,2001,55203.0
모로코,2001,17520.0
나이지리아,2001,8660.0
남아프리카공화국,2001,407036.0
오세아니아,2001,2279028.283167462
오스트레일리아,2001,343870.0
세계,2001,40302695.0
대한민국,2001,2471444.0
중국,2001,703521.0
인도,2001,548415.0
인도네시아,2001,32237.0
일본,2001,8117563.0
말레이시아,2001,355863.0
파키스탄,2001,40922.0
필리핀,2001,21635.0
대만,2001,195109.0
태국,2001,155931.0
튀르키예,2001,175343.0
베트남,2001,7228.0
캐나다,2001,1274853.0
멕시코,2001,1000715.0
미국,2001,4879119.0
아르헨티나,2001,169591.0
브라질,2001,1501586.0
칠레,2001,4430.0
콜롬비아,2001,28886.0
에콰도르,2001,7400.0
베네수엘라,2001,94494.0
오스트리아,2001,131098.0
벨기에,2001,1058656.0
체코,2001,456927.0
핀란드,2001,41916.0
프랑스,2001,2990743.0
독일,2001,5301189.0
헝가리,2001,140401.0
이탈리아,2001,1271780.0
네덜란드,2001,189261.0
폴란드,2001,376262.0
포르투갈,2001,177357.0
루마니아,2001,56774.0
러시아,2001,1021981.0
슬로바키아,2001,181644.0
스페인,2001,2211172.0
스웨덴,2001,269547.0
우크라이나,2001,27004.0
영국,2001,1492365.0
이집트,2001,37422.0
모로코,2001,12484.0
나이지리아,2001,7000.0
남아프리카공화국,2001,270538.0
오스트레일리아,2001,313762.0
세계,2001,16701912.0
대한민국,2001,474885.0
중국,2001,1630919.0
인도,2001,276521.0
인도네시아,2001,246950.0
이란,2001,644895.7304192112
일본,2001,1659628.0
말레이시아,2001,72838.0
파키스탄,2001,9840.0
필리핀,2001,44219.0
대만,2001,76595.0
태국,2001,303352.0
튀르키예,2001,95342.0
우즈베키스탄,2001,130716.79153690119
베트남,2001,3445.0
캐나다,2001,1257510.0
멕시코,2001,856399.0
미국,2001,6545570.0
아르헨티나,2001,65986.0
브라질,2001,315530.0
칠레,2001,10473.0
콜롬비아,2001,10428.0
에콰도르,2001,10118.0
베네수엘라,2001,42277.0
오스트리아,2001,24305.0
벨기에,2001,128601.0
체코,2001,9514.0
핀란드,2001,404.0
프랑스,2001,395669.0
독일,2001,390488.0
헝가리,2001,3912.0
이탈리아,2001,307916.0
네덜란드,2001,31326.0
폴란드,2001,18798.0
포르투갈,2001,62362.0
루마니아,2001,11987.0
러시아,2001,231827.0
슬로바키아,2001,359.0
슬로베니아,2001,118690.97200975752
스페인,2001,638716.0
스웨덴,2001,33184.0
우크라이나,2001,6587.0
영국,2001,192873.0
보츠와나,2001,1696.8850801751548
이집트,2001,17781.0
모로코,2001,5036.0
나이지리아,2001,1660.0
남아프리카공화국,2001,136498.0
오스트레일리아,2001,30108.0
세계,2000,59088257.0
아시아,2000,2272788.3752740202
대한민국,2000,3114998.0
아제르바이잔,2000,2150.4868924413186
중국,2000,2069069.0
인도,2000,801360.0
인도네시아,2000,292710.0
이란,2000,305353.0
일본,2000,10090303.0
카자흐스탄,2000,61123.43757990165
말레이시아,2000,359195.0
미얀마,2000,2744.8118764982823
파키스탄,2000,47000.0
필리핀,2000,71171.0
대만,2000,372613.0
태국,2000,411721.0
튀르키예,2000,430947.0
우즈베키스탄,2000,46108.0
베트남,2000,6862.0
북아메리카,2000,2090177.956591661
캐나다,2000,2961636.0
멕시코,2000,1922889.0
미국,2000,12770714.0
남아메리카,2000,2130102.9841638124
아르헨티나,2000,339632.0
브라질,2000,1681517.0
칠레,2000,19216.0
콜롬비아,2000,34683.0
에콰도르,2000,13076.0
베네수엘라,2000,101503.0
유럽,2000,2303911.6116635725
오스트리아,2000,141026.0
벨라루스,2000,22122.91626045368
벨기에,2000,1033294.0
체코,2000,457598.0
핀란드,2000,38926.0
프랑스,2000,3183681.0
독일,2000,5526385.0
헝가리,2000,137398.0
이탈리아,2000,1738315.0
네덜란드,2000,245176.0
폴란드,2000,488376.0
포르투갈,2000,247199.0
루마니아,2000,78165.0
러시아,2000,1209868.0
슬로바키아,2000,181679.0
슬로베니아,2000,122946.0
스페인,2000,3033324.0
스웨덴,2000,295634.0
우크라이나,2000,31255.0
영국,2000,1813759.0
세르비아,2000,18216.76447053794
아프리카,2000,2449370.8315492105
알제리,2000,2352.009430812797
보츠와나,2000,1696.8850801751548
이집트,2000,62642.0
모로코,2000,19432.0
나이지리아,2000,7800.0
남아프리카공화국,2000,357364.0
오세아니아,2000,2279028.283167462
오스트레일리아,2000,344922.0
세계,2000,41462675.0
대한민국,2000,2602008.0
중국,2000,604677.0
인도,2000,517957.0
인도네시아,2000,37317.0
이란,2000,252425.0
일본,2000,8363485.0
말레이시아,2000,295318.0
파키스탄,2000,37000.0
필리핀,2000,26498.0
대만,2000,263013.0
태국,2000,97129.0
튀르키예,2000,297476.0
베트남,2000,5062.0
캐나다,2000,1550500.0
멕시코,2000,1130488.0
미국,2000,5542217.0
아르헨티나,2000,238921.0
브라질,2000,1351998.0
칠레,2000,5238.0
콜롬비아,2000,22826.0
에콰도르,2000,1236.0
베네수엘라,2000,86100.0
오스트리아,2000,115979.0
벨기에,2000,912233.0
체코,2000,428224.0
핀란드,2000,38468.0
프랑스,2000,2765803.0
독일,2000,5131918.0
헝가리,2000,134029.0
이탈리아,2000,1422284.0
네덜란드,2000,215085.0
폴란드,2000,474674.0
포르투갈,2000,191387.0
루마니아,2000,64181.0
러시아,2000,969235.0
슬로바키아,2000,181312.0
스페인,2000,2366809.0
스웨덴,2000,259959.0
우크라이나,2000,18124.0
영국,2000,1641317.0
이집트,2000,41236.0
모로코,2000,17359.0
나이지리아,2000,6400.0
남아프리카공화국,2000,230577.0
오스트레일리아,2000,323649.0
세계,2000,17625582.0
대한민국,2000,512990.0
중국,2000,1464392.0
인도,2000,283403.0
인도네시아,2000,255393.0
이란,2000,52928.0
일본,2000,1726818.0
말레이시아,2000,63877.0
파키스탄,2000,10000.0
필리핀,2000,44673.0
대만,2000,109600.0
태국,2000,314592.0
튀르키예,2000,133471.0
우즈베키스탄,2000,130716.79153690119
베트남,2000,1800.0
캐나다,2000,1411136.0
멕시코,2000,792401.0
미국,2000,7228497.0
아르헨티나,2000,100711.0
브라질,2000,329519.0
칠레,2000,13978.0
콜롬비아,2000,11857.0
에콰도르,2000,11840.0
베네수엘라,2000,15403.0
오스트리아,2000,25047.0
벨기에,2000,121061.0
체코,2000,29374.0
핀란드,2000,458.0
프랑스,2000,417878.0
독일,2000,394467.0
헝가리,2000,3369.0
이탈리아,2000,316031.0
네덜란드,2000,30091.0
폴란드,2000,13702.0
포르투갈,2000,55812.0
루마니아,2000,13984.0
러시아,2000,240633.0
슬로바키아,2000,367.0
슬로베니아,2000,118690.97200975752
스페인,2000,666515.0
스웨덴,2000,35675.0
우크라이나,2000,13131.0
영국,2000,172442.0
이집트,2000,21406.0
모로코,2000,2073.0
나이지리아,2000,1400.0
남아프리카공화국,2000,126787.0
오스트레일리아,2000,21273.0
세계,1999,57095820.0
아시아,1999,2272788.3752740202
대한민국,1999,2843114.0
아제르바이잔,1999,2150.4868924413186
중국,1999,1830323.0
인도,1999,817734.0
인도네시아,1999,87004.0
이란,1999,138231.0
일본,1999,9895476.0
카자흐스탄,1999,61123.43757990165
말레이시아,1999,303575.0
미얀마,1999,2744.8118764982823
파키스탄,1999,46029.0
필리핀,1999,62903.0
대만,1999,350273.0
태국,1999,327233.0
튀르키예,1999,297862.0
우즈베키스탄,1999,44646.0
베트남,1999,5042.0
북아메리카,1999,2090177.956591661
캐나다,1999,3056616.0
멕시코,1999,1534160.0
미국,1999,13024978.0
남아메리카,1999,2130102.9841638124
아르헨티나,1999,304809.0
브라질,1999,1350828.0
칠레,1999,13992.0
콜롬비아,1999,32158.0
에콰도르,1999,9764.0
베네수엘라,1999,74216.0
유럽,1999,2303911.6116635725
오스트리아,1999,139331.0
벨라루스,1999,22122.91626045368
벨기에,1999,1016432.0
체코,1999,377753.0
핀란드,1999,34375.0
프랑스,1999,3035729.0
독일,1999,5687692.0
헝가리,1999,126989.0
이탈리아,1999,1701256.0
네덜란드,1999,287315.0
폴란드,1999,600111.0
포르투갈,1999,252290.0
루마니아,1999,106924.0
러시아,1999,1179325.0
슬로바키아,1999,126846.0
슬로베니아,1999,118132.0
스페인,1999,2852389.0
스웨덴,1999,245583.0
우크라이나,1999,19180.0
영국,1999,1972528.0
세르비아,1999,18216.76447053794
아프리카,1999,2449370.8315492105
알제리,1999,2352.009430812797
보츠와나,1999,1696.8850801751548
이집트,1999,76048.0
모로코,1999,18938.0
나이지리아,1999,6150.0
남아프리카공화국,1999,325587.0
오세아니아,1999,2279028.283167462
오스트레일리아,1999,323172.0
세계,1999,40316125.0
대한민국,1999,2361735.0
중국,1999,565366.0
인도,1999,533177.0
인도네시아,1999,6108.0
이란,1999,119416.0
일본,1999,8100169.0
말레이시아,1999,257234.0
파키스탄,1999,37497.0
필리핀,1999,23896.0
대만,1999,245969.0
태국,1999,72716.0
튀르키예,1999,222041.0
베트남,1999,3242.0
캐나다,1999,1626316.0
멕시코,1999,994104.0
미국,1999,5637949.0
아르헨티나,1999,224733.0
브라질,1999,1107751.0
칠레,1999,1468.0
콜롬비아,1999,19160.0
에콰도르,1999,2812.0
베네수엘라,1999,41145.0
오스트리아,1999,123586.0
벨기에,1999,917514.0
체코,1999,348490.0
핀란드,1999,33903.0
프랑스,1999,2675892.0
독일,1999,5309524.0
헝가리,1999,124692.0
이탈리아,1999,1410459.0
네덜란드,1999,262242.0
폴란드,1999,580241.0
포르투갈,1999,186996.0
루마니아,1999,88312.0
러시아,1999,954020.0
슬로바키아,1999,126503.0
스페인,1999,2208708.0
스웨덴,1999,213895.0
우크라이나,1999,10136.0
영국,1999,1786623.0
이집트,1999,45416.0
모로코,1999,11521.0
나이지리아,1999,4900.0
남아프리카공화국,1999,214694.0
오스트레일리아,1999,301727.0
세계,1999,16779695.0
대한민국,1999,481379.0
중국,1999,1264957.0
인도,1999,284557.0
인도네시아,1999,80896.0
이란,1999,18815.0
일본,1999,1795307.0
말레이시아,1999,46341.0
파키스탄,1999,8532.0
필리핀,1999,39007.0
대만,1999,104304.0
태국,1999,254517.0
튀르키예,1999,75821.0
우즈베키스탄,1999,130716.79153690119
베트남,1999,1800.0
캐나다,1999,1430300.0
멕시코,1999,540056.0
미국,1999,7387029.0
아르헨티나,1999,80076.0
브라질,1999,243077.0
칠레,1999,12524.0
콜롬비아,1999,12998.0
에콰도르,1999,6952.0
베네수엘라,1999,33071.0
오스트리아,1999,15745.0
벨기에,1999,98918.0
체코,1999,29263.0
핀란드,1999,472.0
프랑스,1999,359837.0
독일,1999,378168.0
헝가리,1999,2297.0
이탈리아,1999,290797.0
네덜란드,1999,25073.0
폴란드,1999,19870.0
포르투갈,1999,65294.0
루마니아,1999,18612.0
러시아,1999,225305.0
슬로바키아,1999,343.0
슬로베니아,1999,118690.97200975752
스페인,1999,643681.0
스웨덴,1999,31688.0
우크라이나,1999,9044.0
영국,1999,185905.0
이집트,1999,30632.0
모로코,1999,7417.0
나이지리아,1999,1250.0
남아프리카공화국,1999,110893.0
오스트레일리아,1999,21445.0
세계,1998,54445021.0
아시아,1998,2272788.3752740202
대한민국,1998,1954494.0
아제르바이잔,1998,2150.4868924413186
중국,1998,1627830.0
인도,1998,627679.0
인도네시아,1998,58079.0
이란,1998,132322.0
일본,1998,10049765.0
카자흐스탄,1998,61123.43757990165
말레이시아,1998,164238.0
미얀마,1998,2744.8118764982823
파키스탄,1998,49212.0
필리핀,1998,45040.0
대만,1998,404545.0
태국,1998,158130.0
튀르키예,1998,344502.0
우즈베키스탄,1998,65000.0
베트남,1998,4510.0
북아메리카,1998,2090177.956591661
캐나다,1998,2570321.0
멕시코,1998,1459891.0
미국,1998,12002663.0
남아메리카,1998,2130102.9841638124
아르헨티나,1998,457957.0
브라질,1998,1585630.0
칠레,1998,19247.0
콜롬비아,1998,70322.0
에콰도르,1998,18399.0
베네수엘라,1998,128768.0
유럽,1998,2303911.6116635725
오스트리아,1998,103206.0
벨라루스,1998,22122.91626045368
벨기에,1998,1065154.0
체코,1998,412839.0
핀란드,1998,31552.0
프랑스,1998,2874864.0
독일,1998,5727488.0
헝가리,1998,92930.0
이탈리아,1998,1668460.0
네덜란드,1998,289609.0
폴란드,1998,680929.0
포르투갈,1998,271030.0
루마니아,1998,126904.0
러시아,1998,1001611.0
슬로바키아,1998,125857.0
슬로베니아,1998,127199.0
스페인,1998,2826042.0
스웨덴,1998,223266.0
우크라이나,1998,31860.0
영국,1998,1975656.0
세르비아,1998,18216.76447053794
아프리카,1998,2449370.8315492105
알제리,1998,2352.009430812797
보츠와나,1998,1696.8850801751548
이집트,1998,72789.0
모로코,1998,12226.0
나이지리아,1998,5638.0
남아프리카공화국,1998,312517.0
오세아니아,1998,2279028.283167462
오스트레일리아,1998,363706.0
세계,1998,39139873.0
대한민국,1998,1625125.0
중국,1998,507100.0
인도,1998,383798.0
인도네시아,1998,8401.0
이란,1998,114900.0
일본,1998,8055736.0
말레이시아,1998,146425.0
파키스탄,1998,36574.0
필리핀,1998,20902.0
대만,1998,293009.0
태국,1998,32008.0
튀르키예,1998,239937.0
베트남,1998,3210.0
캐나다,1998,1481141.0
멕시코,1998,956354.0
미국,1998,5554373.0
아르헨티나,1998,353074.0
브라질,1998,1254016.0
칠레,1998,3030.0
콜롬비아,1998,42698.0
에콰도르,1998,7700.0
베네수엘라,1998,108954.0
오스트리아,1998,91264.0
벨기에,1998,951196.0
체코,1998,368527.0
핀란드,1998,31100.0
프랑스,1998,2558231.0
독일,1998,5348115.0
헝가리,1998,89733.0
이탈리아,1998,1378105.0
네덜란드,1998,242989.0
폴란드,1998,642329.0
포르투갈,1998,181388.0
루마니아,1998,103931.0
러시아,1998,827039.0
슬로바키아,1998,125089.0
스페인,1998,2216386.0
스웨덴,1998,191551.0
우크라이나,1998,25457.0
영국,1998,1748277.0
이집트,1998,38959.0
모로코,1998,4700.0
나이지리아,1998,4500.0
남아프리카공화국,1998,195554.0
오스트레일리아,1998,336921.0
세계,1998,15305148.0
대한민국,1998,329369.0
중국,1998,1120730.0
인도,1998,243881.0
인도네시아,1998,49678.0
이란,1998,17422.0
일본,1998,1994029.0
말레이시아,1998,17813.0
파키스탄,1998,12638.0
필리핀,1998,24138.0
대만,1998,111536.0
태국,1998,126122.0
튀르키예,1998,104565.0
우즈베키스탄,1998,130716.79153690119
베트남,1998,1300.0
캐나다,1998,1089180.0
멕시코,1998,503537.0
미국,1998,6448290.0
아르헨티나,1998,104883.0
브라질,1998,331614.0
칠레,1998,16217.0
콜롬비아,1998,27624.0
에콰도르,1998,10699.0
베네수엘라,1998,19814.0
오스트리아,1998,11942.0
벨기에,1998,113958.0
체코,1998,44312.0
핀란드,1998,452.0
프랑스,1998,316633.0
독일,1998,379373.0
헝가리,1998,3197.0
이탈리아,1998,290355.0
네덜란드,1998,46620.0
폴란드,1998,38600.0
포르투갈,1998,89642.0
루마니아,1998,22973.0
러시아,1998,174572.0
슬로바키아,1998,768.0
슬로베니아,1998,118690.97200975752
스페인,1998,609656.0
스웨덴,1998,31715.0
우크라이나,1998,6403.0
영국,1998,227379.0
이집트,1998,33830.0
모로코,1998,7526.0
나이지리아,1998,1138.0
남아프리카공화국,1998,116963.0
오스트레일리아,1998,26785.0
